$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$,$d_{6}$,$d_{7}$,$d_{8}$,$d_{9}$,$d_{10}$
0,0,0,0,1,0,1,1,1,1,96,4963.11865234,0,0,0,0,2,0,2,0,2,0,0
0,1,0,0,1,0,0,1,1,1,96,6823.28271484,0,0,0,0,0,0,2,0,2,0,0
0,1,1,0,1,0,1,0,1,2,96,6844.74316406,0,0,0,0,1,0,1,0,2,0,0
0,0,0,0,1,0,0,0,1,1,96,2969.29394531,0,0,0,0,0,0,0,0,2,0,0
0,1,0,1,1,0,0,1,0,1,96,6824.62939453,0,0,0,0,0,0,2,0,1,0,0
0,1,1,1,1,0,1,0,1,1,96,8731.26269531,0,0,0,0,2,0,1,0,2,0,0
1,0,0,0,1,0,0,1,0,1,96,6844.73632812,0,0,0,0,0,0,2,0,0,0,0
1,0,0,1,1,0,0,1,2,2,96,7753.74609375,0,0,1,0,0,0,2,0,2,0,0
0,0,1,0,1,0,1,2,2,2,96,8726.33984375,0,0,0,0,2,0,1,0,2,0,0
0,1,1,1,1,0,1,1,1,1,96,9637.42480469,0,0,0,0,2,0,2,0,2,0,0
1,0,0,0,1,0,0,1,0,2,96,4870.32910156,0,0,1,0,0,0,2,0,0,0,0
0,1,1,0,1,0,1,0,1,1,96,7820.19384766,0,0,0,0,2,0,1,0,2,0,0
1,1,0,0,1,0,0,0,0,1,96,6844.74316406,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,96,6758.87744141,0,0,0,0,0,0,2,0,2,0,0
0,0,1,1,1,0,0,1,0,1,96,5849.15087891,0,0,0,0,0,0,2,0,1,0,0
1,0,0,0,1,0,0,1,1,2,96,5867.23388672,0,0,1,0,0,0,2,0,2,0,0
0,1,1,0,1,0,1,1,1,1,96,8726.34179688,0,0,0,0,2,0,2,0,2,0,0
0,0,1,0,1,0,0,1,0,1,96,4872.36279297,0,0,0,0,0,0,2,0,0,0,0
0,0,1,0,1,0,1,1,0,2,96,5847.83789062,0,0,0,0,2,0,1,0,0,0,0
0,0,0,1,1,0,0,2,2,2,96,7734.3515625,0,0,0,0,0,0,2,0,2,0,0
0,0,1,0,1,0,0,1,0,2,96,4850.93066406,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,0,1,96,2972.06005859,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,2,96,3875.45532227,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,1,1,1,1,96,5960.54931641,0,0,0,0,2,0,2,0,2,0,0
