$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$
1,1,1,1,1,0,0,0,0,0,78,5991.82958984,2,0,3,0,0,0
0,0,1,1,1,0,1,2,2,2,78,7250.74707031,0,0,2,0,2,0
0,0,1,1,1,0,0,1,0,1,77,5192.34472656,0,0,0,0,0,0
0,0,1,0,1,0,0,1,0,1,77,4323.89990234,0,0,0,0,0,0
1,0,1,0,1,0,0,1,1,2,77,4824.4765625,0,0,0,0,2,0
0,0,1,0,1,0,0,1,0,2,77,4024.51123047,0,0,0,0,0,0
1,0,1,0,1,0,0,1,0,1,77,4323.89990234,0,0,0,0,0,0
1,0,1,1,1,0,0,1,0,1,77,5192.34472656,0,0,0,0,0,0
0,0,1,0,1,0,1,1,1,1,77,5519.70166016,0,0,2,0,2,0
1,0,1,0,1,0,0,1,0,2,77,4024.51123047,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,77,5991.82177734,2,0,3,0,0,0
0,0,1,1,1,0,0,0,0,0,77,3744.60546875,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,1,77,3744.60546875,0,0,0,0,0,0
0,0,1,0,1,0,1,1,1,2,77,5220.65771484,0,0,2,0,2,0
1,0,1,0,1,0,0,1,1,1,77,5123.52197266,0,0,0,0,2,0
0,0,1,0,1,0,0,1,1,2,77,4824.4765625,0,0,0,0,2,0
0,0,1,0,1,0,0,0,0,0,77,2788.34033203,0,0,0,0,0,0
0,0,1,0,1,0,0,1,1,1,77,5123.52197266,0,0,0,0,2,0
0,1,1,0,1,0,0,1,0,1,77,5186.00683594,2,0,3,0,0,0
0,0,1,0,1,0,0,0,0,1,77,3744.60546875,0,0,0,0,0,0
0,1,1,0,1,0,0,1,1,2,77,5220.65771484,0,0,1,0,2,0
1,0,1,1,1,0,0,1,1,1,77,5991.82958984,0,0,0,0,2,0
1,0,1,0,1,0,0,0,0,0,77,2788.34033203,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,77,5991.82177734,2,0,3,0,0,0
0,0,1,1,1,0,1,1,0,1,77,5588.52587891,0,0,2,0,0,0
0,1,1,0,1,0,0,1,0,2,77,4420.69238281,0,0,1,0,0,0
0,1,1,0,1,0,0,1,1,1,77,5985.58056641,0,0,0,0,2,0
0,1,1,0,1,0,1,1,0,1,77,5582.18701172,2,0,2,0,0,0
0,0,1,0,1,0,1,2,2,2,77,6381.76171875,0,0,2,0,2,0
0,1,1,1,1,0,0,1,0,1,77,6054.49121094,2,0,3,0,0,0
0,0,1,1,1,0,1,2,0,2,77,5650.71923828,0,0,2,0,0,0
1,1,1,0,1,0,0,0,0,0,77,5123.51611328,2,0,3,0,0,0
0,0,1,1,1,0,1,1,1,1,77,6388.01123047,0,0,2,0,2,0
0,1,1,1,1,0,1,1,1,1,77,7250.09521484,0,0,2,0,2,0
0,0,1,0,1,0,0,2,2,2,77,5985.58056641,0,0,0,0,2,0
0,1,1,0,1,0,1,1,1,2,77,5596.30517578,0,0,1,0,2,0
0,0,1,1,1,0,1,2,2,2,77,7250.09521484,0,0,2,0,2,0
1,1,1,0,1,0,0,0,0,1,77,4824.47607422,2,0,3,0,0,0
0,1,1,0,1,0,1,1,0,2,77,4796.34716797,0,0,1,0,0,0
0,0,1,0,1,0,1,2,1,2,77,5582.1875,0,0,2,0,2,0
0,1,1,0,1,0,1,1,1,1,77,6381.76171875,2,0,2,0,2,0
0,0,1,1,1,0,0,2,0,2,77,5254.53808594,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,77,6853.9140625,0,0,0,0,2,0
0,0,1,0,1,0,1,1,0,1,77,4720.08105469,0,0,2,0,0,0
0,1,1,0,1,0,0,0,0,0,77,5123.51611328,2,0,3,0,0,0
0,0,1,0,1,0,0,2,1,2,77,5186.00732422,0,0,0,0,2,0
0,1,1,0,1,0,0,0,0,1,77,4824.47607422,2,0,3,0,0,0
0,0,1,1,1,0,0,1,1,1,77,5991.82958984,0,0,0,0,2,0
0,1,1,1,1,0,1,1,0,1,77,6450.671875,2,0,2,0,0,0
0,0,1,1,1,0,1,2,1,2,77,6450.67285156,0,0,2,0,2,0
0,0,1,1,1,0,0,2,1,2,77,6054.49169922,0,0,0,0,2,0
1,0,1,1,1,0,0,0,0,0,77,3744.60546875,0,0,0,0,0,0
