$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$,$d_{6}$,$d_{7}$,$d_{8}$,$d_{9}$,$d_{10}$
0,0,1,1,1,0,0,1,1,1,85,3998.84106445,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,85,4997.63623047,1,3,1,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,85,4997.63818359,1,3,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,85,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,85,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,85,2998.84179688,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,84,4993.62744141,1,3,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,84,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,84,4993.62646484,1,3,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,84,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,84,3993.62695312,1,3,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,84,2998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,84,4998.83984375,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,84,3998.84106445,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,84,4998.84033203,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,83,2998.84179688,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,83,4977.65625,1,3,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,83,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,83,3998.84106445,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,83,4977.65722656,1,3,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,83,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,83,4998.84033203,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,83,3977.65698242,1,3,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,83,4998.83984375,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,82,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,82,3917.85717773,1,3,1,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,82,4917.85644531,1,3,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,82,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,82,3998.84106445,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,82,4998.83984375,0,0,0,0,2,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,82,4917.85742188,1,3,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,82,2998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,82,4998.84033203,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,81,4706.53417969,1,3,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,81,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,81,3998.84106445,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,81,4998.83984375,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,81,3706.53393555,1,3,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,81,2998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,81,4998.84033203,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,81,4706.53320312,1,3,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,81,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,80,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,80,3998.84106445,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,80,3998.84106445,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,80,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
