$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$,$d_{6}$,$d_{7}$,$d_{8}$,$d_{9}$,$d_{10}$
0,0,1,1,1,0,0,2,2,2,77,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,77,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,76,9733.00195312,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,76,7819.40527344,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,76,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,76,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,76,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,76,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,76,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,76,9733.40039062,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,76,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,76,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,76,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,75,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,75,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,75,9732.74414062,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,75,9733.14160156,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,75,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,75,7819.14697266,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,75,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,75,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,75,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,75,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,75,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,74,7818.77539062,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,74,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,74,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,74,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,74,9732.37304688,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,74,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,74,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,74,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,74,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,74,9732.76953125,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,74,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,73,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,73,9731.84277344,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,73,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
